protocol_version,workload,scenario,config,run_id,reference_mode,success,status,prime_elapsed_ms,measure_elapsed_ms,total_wall_clock_ms,fidelity_binary_equal,fidelity_visual_equal,changed_pages_count,missing_tool,reference_pdf,pdf_path
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-224307-206-543ab940,False,True,ok,7077.59,7065.035,14142.625,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-231103-920-cf0cc620,False,True,ok,7064.613,7063.868,14128.481,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-233152-564-59672818,False,True,ok,7054.252,7071.156,14125.408,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-234255-831-129c815c,False,True,ok,7070.056,7065.617,14135.673,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260321-000826-312-fc3970ce,False,True,ok,8054.888,7070.9,15125.788,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260321-003210-726-bd5269bb,False,True,ok,7066.839,7064.893,14131.732,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260321-005054-140-44b1dcda,False,True,ok,7057.196,7056.598,14113.794,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260321-011043-608-96156fc1,False,True,ok,7067.623,7069.682,14137.305,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260321-014428-630-24cbcc07,False,True,ok,7063.901,7064.123,14128.024,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260321-020727-943-c5386e23,False,True,ok,8065.637,7064.154,15129.791,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-192618-752-69fb567d,False,True,ok,9017.016,4013.419,13030.435,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-192845-778-70660bf8,False,True,ok,9022.392,4010.854,13033.246,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-195519-595-c776c9e6,False,True,ok,9017.212,4019.44,13036.652,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-202405-464-8a96afd9,False,True,ok,9013.946,4019.159,13033.105,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-204327-610-778080e5,False,True,ok,9015.025,4012.317,13027.342,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-205819-870-c563a7d1,False,True,ok,9011.138,4014.623,13025.761,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-212652-341-7bd6ab60,False,True,ok,9019.745,4008.768,13028.513,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-215239-749-ec8dc257,False,True,ok,9020.353,4017.521,13037.874,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-220243-859-7ba13cc4,False,True,ok,9017.289,4013.404,13030.693,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-222119-254-9c35b30a,False,True,ok,9017.05,4014.091,13031.141,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-224543-807-59ccbfba,False,True,ok,9023.641,4014.036,13037.677,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-231049-391-3a66c4b7,False,True,ok,9010.151,4024.82,13034.971,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-232119-197-604202ec,False,True,ok,9010.864,4011.124,13021.988,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260320-235714-898-d7c9a7ff,False,True,ok,9015.666,4014.228,13029.894,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260321-000811-825-18c7c455,False,True,ok,9015.006,4011.62,13026.626,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260321-003626-223-07efc335,False,True,ok,10014.966,4021.678,14036.644,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260321-004618-835-1183a1e5,False,True,ok,9017.907,4012.769,13030.676,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260321-012022-879-40411b1f,False,True,ok,9010.454,4021.016,13031.47,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260321-013931-320-f70edc46,False,True,ok,9014.719,4020.325,13035.044,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B1_latexmk,20260321-020556-974-1b230bf5,False,True,ok,9022.476,4017.081,13039.557,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-183440-061-57ccf3f3,False,True,ok,8074.299,7054.788,15129.087,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-193318-864-b7baf0a3,False,True,ok,8073.797,7061.089,15134.886,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-195600-947-bddef9cb,False,True,ok,7068.457,7080.729,14149.186,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-200939-179-b78bd442,False,True,ok,7079.186,7056.814,14136.0,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-203021-967-ac377085,False,True,ok,7083.046,7054.735,14137.781,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-210236-777-543e9370,False,True,ok,7064.15,7061.773,14125.923,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-212722-199-2e676137,False,True,ok,7064.444,7069.389,14133.833,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-214431-419-2bd473f5,False,True,ok,7073.232,7048.894,14122.126,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-220104-937-5991ae48,False,True,ok,7053.064,7056.284,14109.348,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-222643-340-4c502e98,False,True,ok,7052.468,7055.996,14108.464,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-225606-602-9cd549ad,False,True,ok,7074.43,7070.243,14144.673,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-230023-783-3b11613b,False,True,ok,7064.832,7093.323,14158.155,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-232654-697-58f7e100,False,True,ok,7078.54,7052.283,14130.823,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260320-234940-195-5e89d9f2,False,True,ok,7067.867,7060.176,14128.043,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260321-000452-429-cc48fb4e,False,True,ok,8053.426,7064.145,15117.571,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260321-002452-771-c4e0373a,False,True,ok,8065.11,7081.244,15146.354,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260321-005902-629-7f9e91b2,False,True,ok,7068.945,7058.578,14127.523,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260321-012152-552-52230041,False,True,ok,8076.947,7078.633,15155.58,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260321-013559-260-ee8b0c3c,False,True,ok,7072.319,7062.345,14134.664,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B0_baseline_xelatex,20260321-020541-267-403c89d7,False,True,ok,7064.356,7077.37,14141.726,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-185510-153-94ec2636,False,True,ok,9017.719,4017.132,13034.851,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-192755-823-45ce39a8,False,True,ok,9019.82,4021.784,13041.604,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-200121-392-4d2e197d,False,True,ok,9020.97,4014.911,13035.881,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-202214-824-ac884fe9,False,True,ok,9012.148,4021.734,13033.882,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-204257-528-9d46cffe,False,True,ok,9009.746,4011.264,13021.01,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-210252-462-bc07a15a,False,True,ok,9012.437,4011.348,13023.785,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-212445-219-2d41887e,False,True,ok,9018.218,4009.795,13028.013,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-214735-742-c7965416,False,True,ok,9008.718,4020.369,13029.087,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-215457-068-8fe12745,False,True,ok,9023.459,4011.461,13034.92,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-222613-071-b8144ec1,False,True,ok,9012.982,4020.254,13033.236,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-224237-203-ab9a524e,False,True,ok,9018.708,4014.985,13033.693,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-230637-177-f2206897,False,True,ok,9009.3,4017.802,13027.102,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-232133-708-66b9f93f,False,True,ok,9023.562,4022.678,13046.24,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260320-234712-231-5beb6c85,False,True,ok,9019.918,4008.17,13028.088,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260321-000203-913-23801296,False,True,ok,9019.676,4016.308,13035.984,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260321-003226-356-142b6f4a,False,True,ok,9015.702,4011.111,13026.813,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260321-010251-925-5b8e5c62,False,True,ok,9012.13,4010.662,13022.792,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260321-010916-301-b6df4fed,False,True,ok,9012.038,4016.925,13028.963,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260321-014207-272-9c0218f7,False,True,ok,9009.17,4016.86,13026.03,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S4_preamble_edit,B1_latexmk,20260321-014947-411-fe0fad9e,False,True,ok,9010.827,4011.279,13022.106,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-190908-921-96bb6f88,False,True,ok,0.0,10079.124,10079.124,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-194636-938-a4a7f115,False,True,ok,0.0,10079.988,10079.988,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-195549-488-8b470eed,False,True,ok,0.0,10081.191,10081.191,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-201010-358-453a4975,False,True,ok,0.0,10076.865,10076.865,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-203549-403-b283159f,False,True,ok,0.0,10073.561,10073.561,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-210201-127-6f1b6b7d,False,True,ok,0.0,10079.203,10079.203,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-212433-550-02a34e19,False,True,ok,0.0,10083.376,10083.376,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-215330-947-da9083e7,False,True,ok,0.0,10044.184,10044.184,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-221040-828-b0734831,False,True,ok,0.0,10078.11,10078.11,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-221908-013-6f67779b,False,True,ok,0.0,10082.01,10082.01,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-225034-092-ed8a369e,False,True,ok,0.0,10077.078,10077.078,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-231119-548-35699aa2,False,True,ok,0.0,10061.956,10061.956,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-233325-273-7077bea8,False,True,ok,0.0,10066.017,10066.017,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260320-234431-724-5cccea83,False,True,ok,0.0,10085.727,10085.727,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260321-001219-156-5c260a23,False,True,ok,0.0,10073.165,10073.165,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260321-003122-115-d32e7296,False,True,ok,0.0,10051.728,10051.728,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260321-004904-034-3e6feca9,False,True,ok,0.0,10062.445,10062.445,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260321-012257-924-8b46659e,False,True,ok,0.0,10053.997,10053.997,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260321-014309-778-77c2031e,False,True,ok,0.0,10077.207,10077.207,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B0_baseline_xelatex,20260321-020146-389-e9c10c5f,False,True,ok,0.0,10089.167,10089.167,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-184058-499-3cf71b94,False,True,ok,0.0,10021.953,10021.953,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-193930-663-4bc0203e,False,True,ok,0.0,10020.988,10020.988,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-195419-492-d34875f3,False,True,ok,0.0,10017.788,10017.788,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-200912-303-235a8e2e,False,True,ok,0.0,10016.903,10016.903,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-204444-110-45714972,False,True,ok,0.0,10009.583,10009.583,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-211042-019-4c9d3f2e,False,True,ok,0.0,10017.845,10017.845,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-212855-116-f732a3d1,False,True,ok,0.0,10007.349,10007.349,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-214014-542-83b1a6fd,False,True,ok,0.0,10008.589,10008.589,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-221552-828-9ea14cd8,False,True,ok,0.0,10009.53,10009.53,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-222902-240-114294d6,False,True,ok,0.0,10013.352,10013.352,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-223808-701-2cb44cf6,False,True,ok,0.0,10019.775,10019.775,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-231418-022-cf76c4e1,False,True,ok,0.0,10019.676,10019.676,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-234009-309-5fb554c5,False,True,ok,0.0,10016.725,10016.725,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260320-234351-037-99a97c2f,False,True,ok,0.0,10012.329,10012.329,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260321-001230-620-b10f5439,False,True,ok,0.0,10017.384,10017.384,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260321-003256-356-161a3834,False,True,ok,0.0,10009.433,10009.433,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260321-004924-008-53723be7,False,True,ok,0.0,10015.143,10015.143,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260321-011620-737-b75b7270,False,True,ok,0.0,10020.213,10020.213,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260321-014444-286-cfcfceaf,False,True,ok,0.0,10007.067,10007.067,False,True,0,,,
v0.2-prime-measure,W4_tikz,S0_clean_build,B1_latexmk,20260321-015054-841-92d9cf6f,False,True,ok,0.0,10007.381,10007.381,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-181823-898-c9c233a8,False,True,ok,10058.997,10066.355,20125.352,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-194343-120-33eecae3,False,True,ok,10082.136,10067.938,20150.074,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-195357-827-1d11af4e,False,True,ok,10077.491,10060.249,20137.74,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-201055-041-a4b0368d,False,True,ok,10080.25,10082.475,20162.725,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-203752-416-e2947b7f,False,True,ok,10064.812,10073.982,20138.794,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-205648-113-002afd12,False,True,ok,10056.268,10047.984,20104.252,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-212318-466-8f0c1e25,False,True,ok,10062.0,10067.773,20129.773,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-214109-494-f6cac7d9,False,True,ok,10056.002,10061.833,20117.835,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-221201-521-19d89c78,False,True,ok,10073.604,10077.816,20151.42,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-221657-681-7ce7feef,False,True,ok,10049.631,10072.255,20121.886,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-224734-637-24bc587b,False,True,ok,10064.458,10064.614,20129.072,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-231303-074-11b69e6e,False,True,ok,10075.78,10072.017,20147.797,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-233336-683-29ab1067,False,True,ok,10066.327,10054.217,20120.544,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260320-234626-597-f37d3391,False,True,ok,10091.376,10068.721,20160.097,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260321-002002-536-cb2331b8,False,True,ok,10071.236,10057.14,20128.376,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260321-002838-774-f807af1f,False,True,ok,10064.647,10090.366,20155.013,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260321-005449-403-8d1d81a8,False,True,ok,10061.788,10065.204,20126.992,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260321-011214-692-5a5bd023,False,True,ok,10062.101,10086.529,20148.63,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260321-013045-946-b3f0ab74,False,True,ok,10043.451,10042.73,20086.181,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B0_baseline_xelatex,20260321-020611-527-82609f20,False,True,ok,10070.705,10062.861,20133.566,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-175234-031-8a8373e7,False,True,ok,10014.852,4017.615,14032.467,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-193915-133-d3879a2d,False,True,ok,10014.607,4022.288,14036.895,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-195534-084-3b05fd1e,False,True,ok,10013.099,4023.098,14036.197,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-200923-760-056dead1,False,True,ok,10015.829,4025.052,14040.881,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-204915-020-e456b2ca,False,True,ok,10010.262,4021.33,14031.592,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-210630-627-1ae9c287,False,True,ok,10015.194,4015.995,14031.189,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-212706-780-e9202ed8,False,True,ok,10020.692,4019.113,14039.805,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-215410-526-7df2a858,False,True,ok,10016.64,4022.363,14039.003,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-221244-835-8efc343f,False,True,ok,10014.724,4022.969,14037.693,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-221919-545-5875040e,False,True,ok,10008.79,4010.525,14019.315,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-225622-178-2b7a84d5,False,True,ok,10022.383,4023.294,14045.677,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-231012-006-a31207de,False,True,ok,10022.636,4023.766,14046.402,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-233424-747-5c96f48c,False,True,ok,10013.081,4010.557,14023.638,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260320-234611-092-e839472f,False,True,ok,10015.192,4020.337,14035.529,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260321-000437-071-5f0e09a3,False,True,ok,10010.782,4021.28,14032.062,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260321-002823-252-4025affa,False,True,ok,10012.815,4012.186,14025.001,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260321-005136-349-4483bfb6,False,True,ok,10021.987,4021.373,14043.36,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260321-011159-189-8d09265f,False,True,ok,10016.545,4008.405,14024.95,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260321-014413-088-94263485,False,True,ok,10022.735,4017.588,14040.323,False,True,0,,,
v0.2-prime-measure,W4_tikz,S1_text_edit,B1_latexmk,20260321-020633-124-29b22972,False,True,ok,10010.587,4010.41,14020.997,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-182530-816-c15be348,False,True,ok,10069.366,10069.981,20139.347,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-192810-476-12d9f209,False,True,ok,10078.215,10078.723,20156.938,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-194745-129-a1191089,False,True,ok,10066.051,10080.906,20146.957,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-202113-351-01fdcf7f,False,True,ok,10071.028,10073.153,20144.181,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-203401-159-ea796b87,False,True,ok,10060.581,10072.08,20132.661,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-205742-504-403c35cb,False,True,ok,10057.286,10067.128,20124.414,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-213216-129-dc099197,False,True,ok,10085.894,10058.934,20144.828,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-214215-506-bd7f8235,False,True,ok,10060.725,10074.007,20134.732,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-215511-522-c0d5e91c,False,True,ok,10077.724,10061.914,20139.638,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-222840-573-ddc44b79,False,True,ok,10048.412,10059.276,20107.688,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-224135-030-0bc3d360,False,True,ok,10080.245,10069.863,20150.108,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-230406-743-e483ebcb,False,True,ok,10064.165,10069.766,20133.931,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-232245-640-cc3d9331,False,True,ok,10073.664,10067.239,20140.903,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260320-235729-418-598cca21,False,True,ok,10080.419,10056.035,20136.454,False,True,0,,,
v0.2-prime-measure,W4_tikz,S2_bib_edit,B0_baseline_xelatex,20260321-001242-061-9d209c0b,False,True,ok,10064.701,10056.51,20121.211,False,True,0,,,
